language	member_id	form	pos	branch_gloss	layer	candidate	core_or_root_reading	support_root	classical_sources	licensed_rules	score	status
latin	kaikki_latin:839059:en-Leleges-la-name-JccDsePm	Leleges	name	A Pelasgic tribe who lived scattered over several parts of Asia Minor and Greece	nucleus	لس	قلة مفارقة المنشأ أو المقر	ليس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.223607	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:448286:en-allegatum-la-verb-AH3OpItU	allegatum	verb	inflection of allēgātus:	nucleus	تن	الضغط على القوة الباطنية للشيء	وتن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.093659	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:722258:en-allegaturum-la-verb-AapNY9N5	allegaturum	verb	inflection of allēgātūrus:	nucleus	تن	الضغط على القوة الباطنية للشيء	وتن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.093659	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:559767:en-illigaturus-la-verb-5YgVQLnY	illigaturus	verb	about to attach	nucleus	كل	تجمع الشيء كتلة دون حد أو طرف دقيق	كلف	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.088388	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:60612:en-illigatus-la-verb-iXSojak5	illigatus	verb	attached, fasten, having been tied on.	nucleus	لس	قلة مفارقة المنشأ أو المقر	لسن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.087039	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:559771:en-illigandus-la-verb-mN119uxs	illigandus	verb	which is to be attached	nucleus	لز	لصوق الشيء بالشيء وشده إلى الشيء	لزم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.083918	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:559767:en-illigaturus-la-verb-5YgVQLnY	illigaturus	verb	about to attach	nucleus	لز	لصوق الشيء بالشيء وشده إلى الشيء	لزم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.083918	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:448262:en-allegerim-la-verb-8NS-X8Ia	allegerim	verb	first-person singular perfect active subjunctive of allegō	nucleus	كم	تغطية الشيء بغطاء زائد على حقيقته	كمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.083333	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:645124:en-allacrimavisse-la-verb-kBKuAP9y	allacrimavisse	verb	perfect active infinitive of allacrimō	nucleus	كم	تغطية الشيء بغطاء زائد على حقيقته	كمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.102062	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:852221:en-illectamentum-la-noun-01tgmgVu	illectamentum	noun	a mean of seduction, lure, enticement, allurement	nucleus	كت	تداخل الشيء بعضه في بعض فيدق وينحصر	كتم	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.095346	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:722503:en-alluctanda-la-verb-vg61xneo	alluctanda	verb	inflection of allū̆ctandus:	nucleus	تن	الضغط على القوة الباطنية للشيء	وتن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.093659	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:722505:en-alluctandae-la-verb-b4n1B7yL	alluctandae	verb	inflection of allū̆ctandus:	nucleus	تن	الضغط على القوة الباطنية للشيء	وتن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.093659	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:644991:en-allacrimavi-la-verb-hBRj9-qB	allacrimavi	verb	first-person singular perfect active indicative of allacrimō	nucleus	كم	تغطية الشيء بغطاء زائد على حقيقته	كمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.083333	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:644997:en-allacrimavimus-la-verb-rXxKUeUB	allacrimavimus	verb	first-person plural perfect active indicative of allacrimō	nucleus	كم	تغطية الشيء بغطاء زائد على حقيقته	كمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.083333	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:689681:en-allacrimavere-la-verb-fEeYlyZc	allacrimavere	verb	third-person plural perfect active indicative of allacrimō	nucleus	كم	تغطية الشيء بغطاء زائد على حقيقته	كمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.083333	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:645074:en-allacrimaverim-la-verb-Fs~RGdca	allacrimaverim	verb	first-person singular perfect active subjunctive of allacrimō	nucleus	كم	تغطية الشيء بغطاء زائد على حقيقته	كمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.083333	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:721959:en-alluctatus-la-verb-xxw9qg0G	alluctatus	verb	having wrestled	nucleus	لس	قلة مفارقة المنشأ أو المقر	لسن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.123091	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:368277:en-illinc-la-adv-J~ziBtA0	illinc	adv	thence (from that place)	nucleus	مك	التمكن والرسوخ والاحتباس	مكث	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.123091	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:237127:en-illectus-la-verb-Rl0Uo7Cu	illectus	verb	enticed, seduced, having been seduced	nucleus	لس	قلة مفارقة المنشأ أو المقر	لسن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.100504	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:400474:en-allocutus-la-verb-QJkSzcip	allocutus	verb	having addressed, greeted	nucleus	لس	قلة مفارقة المنشأ أو المقر	لسن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.100504	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:54607:en-illuminatus-la-verb-Cy~YYRlq	illuminatus	verb	illuminated, brightened, having been illuminated.	nucleus	لس	قلة مفارقة المنشأ أو المقر	لسن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.100504	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:525744:en-allino-la-verb-9YNq1XT8	allino	verb	to spread over	nucleus	لم	نوع من الضم أو التضام لما شأنه الانتشار إلى الظاهر	لمس	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.086387	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:579482:en-allectarim-la-verb-rmGO4vKj	allectarim	verb	first-person singular perfect active subjunctive of allectō	nucleus	كم	تغطية الشيء بغطاء زائد على حقيقته	كمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.083333	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:579474:en-allectarimus-la-verb-u9Wfocpi	allectarimus	verb	first-person plural perfect active subjunctive of allectō	nucleus	كم	تغطية الشيء بغطاء زائد على حقيقته	كمل	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.083333	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:686320:en-illapsus-la-noun-GiT~fuQ2	illapsus	noun	a falling, gliding, or flowing in; an irruption	nucleus	فس	ذهاب غلظ الشيء بتسرب قوته	فسق	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.353553	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:721913:en-allapsus-la-noun-FfIf0Qoj	allapsus	noun	a gliding approach; a flowing towards or near	nucleus	فس	ذهاب غلظ الشيء بتسرب قوته	فسد	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.316228	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:686320:en-illapsus-la-noun-GiT~fuQ2	illapsus	noun	a falling, gliding, or flowing in; an irruption	nucleus	مس	المخالطة والاتصال	مسح	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.288675	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:686321:en-illapsus-la-verb-PqUC9hoV	illapsus	verb	having fallen, slipped, slid, glided, or having flowed into	nucleus	فس	ذهاب غلظ الشيء بتسرب قوته	فسق	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.288675	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:721913:en-allapsus-la-noun-FfIf0Qoj	allapsus	noun	a gliding approach; a flowing towards or near	nucleus	مس	المخالطة والاتصال	مسح	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.258199	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:686320:en-illapsus-la-noun-GiT~fuQ2	illapsus	noun	a falling, gliding, or flowing in; an irruption	nucleus	بس	الجفاف واليبوسة	بسط	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:686320:en-illapsus-la-noun-GiT~fuQ2	illapsus	noun	a falling, gliding, or flowing in; an irruption	nucleus	رف	الامتداد أو الطرفية مع رقة أو رخاوة	رفد	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-01	0.250000	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:686321:en-illapsus-la-verb-PqUC9hoV	illapsus	verb	having fallen, slipped, slid, glided, or having flowed into	nucleus	مس	المخالطة والاتصال	مسح	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-04	0.235702	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:721943:en-allevaturus-la-verb-M35Q6l45	allevaturus	verb	about to raise or lift; about to alleviate, console, or make distinguished	nucleus	بط	التجمع الرخو المكتنز مع الشق عنه أو قطعه	بطش	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LAB-05	0.204124	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:54775:en-illustratus-la-verb-fNn9nFzR	illustratus	verb	illuminated, lit up, having been illuminated.	nucleus	رت	الامتساك الدقيق وما إليه	رتق	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.128154	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:883259:en-elluatus-la-verb-SYVFHg8l	elluatus	verb	having squandered	nucleus	لس	قلة مفارقة المنشأ أو المقر	لسن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.123091	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:721945:en-allevandus-la-verb-OayWdDbH	allevandus	verb	to be raised or lifted; to be alleviated, consoled, or made distinguished	nucleus	ضز	هو تضاغط الشيء أو انضغاطه بشدة واكتناز	ضوز	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.123091	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:867236:en-illatenus-la-adv-e1QP3S-t	illatenus	adv	Up to that point, so far	nucleus	نز	دقيق الجرم ينفذ بضغط أو قوة من أثناء ظاهر أو فيها	نزع	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	SIB-03	0.106299	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:663669:en-ullatenus-la-adv-7noar4eV	ullatenus	adv	in any respect whatever	nucleus	لت	التماسك واللزوق وما إليه وهو تداخل يلزمه النقص	لوت	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.105409	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:54775:en-illustratus-la-verb-fNn9nFzR	illustratus	verb	illuminated, lit up, having been illuminated.	nucleus	ست	التغطية والإخفاء	ستر	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.102299	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:357618:en-allatum-la-verb-7FoezgQd	allatum	verb	inflection of allātus:	nucleus	تن	الضغط على القوة الباطنية للشيء	وتن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.093659	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:832109:en-lamae-la-noun-UWwp-N5j	lamae	noun	inflection of lāma:	nucleus	لن	لون2 لَوَّنَ i. q. ↓ تَلَوَّنَ It became coloured. (M.) b2: It (a palm-tree) had dates which had become coloured. (T.) b3: لَوَّنَ فِى الكَلَامِ [He varied in speech]. (Sgh, K, voce تَمَطَّطَ.) 5 تَلَوَّنَ It became coloured. (MA, KL.) See 1. b2: It became va…	لون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.119523	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:832109:en-lamae-la-noun-UWwp-N5j	lamae	noun	inflection of lāma:	root	لون	لون2 لَوَّنَ i. q. ↓ تَلَوَّنَ It became coloured. (M.) b2: It (a palm-tree) had dates which had become coloured. (T.) b3: لَوَّنَ فِى الكَلَامِ [He varied in speech]. (Sgh, K, voce تَمَطَّطَ.) 5 تَلَوَّنَ It became coloured. (MA, KL.) See 1. b2: It became va…	لون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.119523	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:838895:en-lumae-la-noun-Hq9ZuYGG	lumae	noun	inflection of lūma:	nucleus	لن	لون2 لَوَّنَ i. q. ↓ تَلَوَّنَ It became coloured. (M.) b2: It (a palm-tree) had dates which had become coloured. (T.) b3: لَوَّنَ فِى الكَلَامِ [He varied in speech]. (Sgh, K, voce تَمَطَّطَ.) 5 تَلَوَّنَ It became coloured. (MA, KL.) See 1. b2: It became va…	لون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.119523	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:838895:en-lumae-la-noun-Hq9ZuYGG	lumae	noun	inflection of lūma:	root	لون	لون2 لَوَّنَ i. q. ↓ تَلَوَّنَ It became coloured. (M.) b2: It (a palm-tree) had dates which had become coloured. (T.) b3: لَوَّنَ فِى الكَلَامِ [He varied in speech]. (Sgh, K, voce تَمَطَّطَ.) 5 تَلَوَّنَ It became coloured. (MA, KL.) See 1. b2: It became va…	لون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.119523	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:838920:en-elumbis-la-adj-RUegLy0B	elumbis	adj	having the hip dislocated	nucleus	لس	قلة مفارقة المنشأ أو المقر	لسن	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	ANCHOR	0.100504	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:832110:en-lamam-la-noun-zOtC4N8F	lamam	noun	accusative singular of lāma	nucleus	لن	لون2 لَوَّنَ i. q. ↓ تَلَوَّنَ It became coloured. (M.) b2: It (a palm-tree) had dates which had become coloured. (T.) b3: لَوَّنَ فِى الكَلَامِ [He varied in speech]. (Sgh, K, voce تَمَطَّطَ.) 5 تَلَوَّنَ It became coloured. (MA, KL.) See 1. b2: It became va…	لون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.097590	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:838896:en-lumam-la-noun-yJruD7HE	lumam	noun	accusative singular of lūma	nucleus	لن	لون2 لَوَّنَ i. q. ↓ تَلَوَّنَ It became coloured. (M.) b2: It (a palm-tree) had dates which had become coloured. (T.) b3: لَوَّنَ فِى الكَلَامِ [He varied in speech]. (Sgh, K, voce تَمَطَّطَ.) 5 تَلَوَّنَ It became coloured. (MA, KL.) See 1. b2: It became va…	لون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.097590	REVIEW-CANDIDATE-NOT-VERDICT
latin	kaikki_latin:223955:en-limam-la-noun-hOYBUsCk	limam	noun	accusative feminine singular of līma	nucleus	لن	لون2 لَوَّنَ i. q. ↓ تَلَوَّنَ It became coloured. (M.) b2: It (a palm-tree) had dates which had become coloured. (T.) b3: لَوَّنَ فِى الكَلَامِ [He varied in speech]. (Sgh, K, voce تَمَطَّطَ.) 5 تَلَوَّنَ It became coloured. (MA, KL.) See 1. b2: It became va…	لون	تاج العروس لمرتضى الزبيدي+لسان العرب لابن منظور	LIQ-02	0.084515	REVIEW-CANDIDATE-NOT-VERDICT
